id,host_id,host_since,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,latitude,longitude,accommodates,bathrooms,bedrooms,beds,amenities,price_nok,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,is_shared_bathroom,room_type_Entire home/apt,room_type_Hotel room,room_type_Private room,room_type_Shared room,response_time_a few days or more,response_time_no information,response_time_within a day,response_time_within a few hours,response_time_within an hour,located_in_Alna,located_in_Bjerke,located_in_Frogner,located_in_Gamle Oslo,located_in_Grorud,located_in_Grünerløkka,located_in_Marka,located_in_Nordre Aker,located_in_Nordstrand,located_in_Sagene,located_in_Sentrum,located_in_St. Hanshaugen,located_in_Stovner,located_in_Søndre Nordstrand,located_in_Ullern,located_in_Vestre Aker,located_in_Østensjø,missing_rating_review_data
899325931847729393,177845212,2018-03-11,1.0,0.67,0,1,1,1,0,59.92414688653104,10.670003408280614,4,1.0,2.0,3.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Stove"", ""Safe"", ""Hot water kettle"", ""BBQ grill"", ""Cleaning products"", ""Outlet covers"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Coffee maker"", ""Free street parking"", ""Wifi"", ""Outdoor playground"", ""Beach access \u2013 Beachfront"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Game console: PS3"", ""Backyard"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Washer"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Private entrance"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel"", ""Self check-in""]",1900.0,3,20,3,3,20,20,3.0,20.0,1,28,58,88,88,3,3,0,2023-08-01,2023-08-20,4.0,4.0,3.33,4.67,4.67,4.33,3.67,0,1,1,0,0,0.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899334628682985677,23836478,2014-11-17,1.0,0.96,0,2,2,1,1,59.90162,10.77702,10,2.0,3.0,4.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Standalone high chair - available upon request"", ""Hair dryer"", ""Children's playroom"", ""Smoke alarm"", ""TV"", ""Free dryer \u2013 In unit"", ""Gas stove"", ""Keypad"", ""Safe"", ""BBQ grill"", ""Central heating"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Clothing storage: closet"", ""Dishwasher"", ""Cleaning available during stay"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Room-darkening shades"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Refrigerator"", ""Children\u2019s books and toys for ages 2-5 years old"", ""Body soap"", ""Private gym in building"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Washer"", ""EV charger"", ""Bed linens"", ""Free parking on premises"", ""Iron"", ""Exercise equipment: free weights, treadmill, yoga mat, workout bench"", ""Crib"", ""Dishes and silverware"", ""Outdoor furniture"", ""Fire extinguisher"", ""Microwave""]",3756.0,2,30,1,2,30,30,2.0,30.0,1,13,22,48,309,5,4,3,2023-06-08,2024-06-24,5.0,4.8,4.8,5.0,5.0,4.8,4.8,0,2,2,0,0,0.39,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899415641583740753,6063008,2013-04-23,0.9,0.17,0,5,6,1,0,59.919525931164486,10.658868312692675,4,1.0,3.0,3.0,"[""Kitchen"", ""Dedicated workspace""]",1100.0,20,365,20,20,365,365,20.0,365.0,1,20,47,47,313,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,4,2,2,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
899696949036977456,71538156,2016-05-11,0.5,1.0,0,1,1,1,1,59.9067281823948,10.771389648569452,2,1.0,1.0,1.0,"[""Portable fans"", ""Window AC unit"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Stainless steel oven"", ""Pets allowed"", ""Safe"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Paid parking garage on premises \u2013 1 space"", ""Dishwasher"", ""Shared beach access"", ""Shampoo"", ""Coffee maker"", ""Baking sheet"", ""Room-darkening shades"", ""Wifi"", ""Single level home"", ""Refrigerator"", ""Host greets you"", ""Bidet"", ""Body soap"", ""Hangers"", ""TV with Apple TV, Netflix, HBO Max"", ""Dining table"", ""Essentials"", ""Washer"", ""Shared backyard \u2013 Fully fenced"", ""Hot water"", ""Bed linens"", ""Conditioner"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Private entrance"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel"", ""Induction stove"", ""Board games""]",3425.0,1,1125,1,2,1125,1125,1.3,1125.0,1,29,59,89,364,5,3,0,2023-06-18,2023-10-29,5.0,5.0,4.8,5.0,5.0,4.6,4.8,0,1,1,0,0,0.4,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899702480229350758,16673657,2014-06-11,1.0,0.93,0,1,1,1,1,59.92565554857951,10.771553348213777,2,1.0,1.0,0.0,"[""Fire extinguisher"", ""Portable fans"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Smoke alarm"", ""TV"", ""Pets allowed"", ""Safe"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Wifi"", ""Outdoor dining area"", ""Dining table"", ""Essentials"", ""Washer"", ""EV charger"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Dishes and silverware"", ""Lockbox"", ""Private entrance"", ""Outdoor furniture"", ""Oven"", ""Self check-in"", ""Induction stove""]",1200.0,2,1125,1,1,1125,1125,1.0,1125.0,1,27,29,29,29,13,13,0,2023-07-03,2024-05-10,4.62,4.31,4.38,4.69,4.85,4.54,4.38,0,1,1,0,0,1.07,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899713602944678362,49274310,2015-11-17,1.0,0.83,0,1,1,1,0,59.9284206,10.7808575,3,1.0,1.0,0.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Garden view"", ""Shared backyard \u2013 Not fully fenced"", ""First aid kit"", ""Elevator"", ""City skyline view"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Portable air conditioning"", ""Pets allowed"", ""Safe"", ""Hot water kettle"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Park view"", ""Wifi"", ""Single level home"", ""Outdoor playground"", ""Freezer"", ""Sun loungers"", ""Extra pillows and blankets"", ""Clothing storage: closet and wardrobe"", ""Sea view"", ""Refrigerator"", ""Coffee maker: drip coffee maker"", ""Ocean view"", ""Body soap"", ""55 inch HDTV with Apple TV, HBO Max, Netflix, premium cable"", ""Radiant heating"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Sonos sound system"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Conditioner"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Lockbox"", ""Mountain view"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Self check-in"", ""Induction stove"", ""Board games""]",1601.0,2,30,2,6,30,30,2.3,30.0,1,16,36,66,341,12,9,1,2023-06-14,2024-06-10,4.92,4.83,4.92,4.67,5.0,4.75,4.92,0,1,1,0,0,0.94,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899728481434462632,32782618,2015-05-06,1.0,0.89,1,1,1,1,1,59.92780789548309,10.765750349174914,4,1.5,2.0,0.0,"[""Portable fans"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Patio or balcony"", ""First aid kit"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Safe"", ""Cleaning products"", ""Dryer"", ""Drying rack for clothing"", ""Coffee maker"", ""Room-darkening shades"", ""Wifi"", ""Refrigerator"", ""Indoor fireplace"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Self check-in""]",1907.0,2,30,2,3,30,30,2.0,30.0,1,6,10,11,26,14,13,1,2023-06-12,2024-06-16,5.0,4.93,4.86,5.0,5.0,4.93,4.93,0,1,1,0,0,1.09,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899772876713632174,55551943,2016-01-21,1.0,0.5,0,1,1,1,1,59.9457259,10.784912,4,1.5,2.0,2.0,"[""Air conditioning"", ""Washer"", ""Kitchen"", ""Refrigerator"", ""Pets allowed"", ""Garden view"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Coffee maker"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""TV"", ""Backyard""]",1250.0,2,7,2,2,7,7,2.0,7.0,1,1,1,1,149,3,3,0,2023-07-31,2023-10-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.27,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
899833295152368290,516650457,2023-05-26,0.75,0.5,0,1,1,0,0,59.92864519999999,10.7795418,3,1.0,1.0,1.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Fire extinguisher"", ""Wifi"", ""Smoke alarm"", ""Exterior security cameras on property""]",870.0,4,365,4,4,365,365,4.0,365.0,1,28,28,35,35,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
899865670563470808,516658800,2023-05-26,1.0,1.0,0,1,1,0,1,59.925585849127046,10.671828387749075,5,1.0,2.0,0.0,"[""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Heating"", ""First aid kit"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Safe"", ""Hot water kettle"", ""Coffee"", ""Cleaning products"", ""Drying rack for clothing"", ""Electric stove"", ""Dishwasher"", ""Shared beach access"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Free street parking"", ""Wifi"", ""Freezer"", ""Extra pillows and blankets"", ""Refrigerator"", ""Coffee maker: espresso machine"", ""Body soap"", ""Clothing storage: closet and dresser"", ""Hangers"", ""Single oven"", ""Luggage dropoff allowed"", ""Dining table"", ""Essentials"", ""Washer"", ""Indoor fireplace: wood-burning"", ""Long term stays allowed"", ""Hot water"", ""Bed linens"", ""Free parking on premises"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Waterfront"", ""Private entrance"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",1500.0,3,60,3,3,60,60,3.0,60.0,1,25,28,28,28,11,10,0,2023-06-18,2023-08-15,4.91,4.91,4.73,5.0,5.0,4.91,5.0,0,1,1,0,0,0.87,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
899875924440083358,66233980,2016-04-07,0.71,0.3,0,1,2,1,1,59.90904564396338,10.767796034859485,2,1.0,1.0,1.0,"[""Portable heater"", ""Kitchen"", ""Cooking basics"", ""Smoke alarm"", ""Safe"", ""Cleaning products"", ""Drying rack for clothing"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Wifi"", ""Beach access \u2013 Beachfront"", ""Refrigerator"", ""Host greets you"", ""Radiant heating"", ""Backyard"", ""Outdoor dining area"", ""Hot water"", ""Iron"", ""Conditioner"", ""Dishes and silverware"", ""Fire extinguisher""]",800.0,3,10,3,4,10,10,3.4,10.0,1,18,38,68,343,15,14,1,2023-06-27,2024-06-14,4.6,4.67,4.13,4.67,4.67,4.8,4.53,0,1,1,0,0,1.22,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899880793464197876,54102832,2016-01-10,0.0,0.5,0,1,2,1,0,59.9431352,10.6969387,7,1.5,3.0,3.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Garden view"", ""Heating"", ""Paid parking off premises"", ""TV with HBO Max, Netflix"", ""Fast wifi \u2013 172 Mbps"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Stove"", ""Keypad"", ""Safe"", ""Hot water kettle"", ""Toaster"", ""BBQ grill"", ""Private patio or balcony"", ""Dishwasher"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Single level home"", ""Freezer"", ""Refrigerator"", ""Coffee maker: Nespresso"", ""Courtyard view"", ""Bathtub"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Dining table"", ""Essentials"", ""Indoor fireplace: wood-burning"", ""Private backyard \u2013 Not fully fenced"", ""Long term stays allowed"", ""Hot water"", ""Laundromat nearby"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Exercise equipment: treadmill"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",2500.0,2,27,2,2,1125,1125,2.0,1125.0,1,30,51,57,75,2,2,0,2023-07-03,2023-08-08,4.0,4.0,4.0,3.0,4.0,4.5,4.0,1,1,1,0,0,0.17,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
899927966362158683,462046409,2022-06-01,1.0,1.0,0,1,2,1,1,59.92597840000001,10.7585802,2,1.0,1.0,1.0,"[""Washer"", ""Lock on bedroom door"", ""Hot water"", ""Kitchen"", ""Host greets you"", ""Bed linens"", ""Iron"", ""Private patio or balcony"", ""Bathtub"", ""Dishwasher"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""TV"", ""Indoor fireplace""]",754.0,2,15,2,2,15,15,2.0,15.0,1,23,23,23,23,1,1,1,2024-06-17,2024-06-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,0,1,0,1.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
899944552567240565,65381349,2016-04-01,1.0,0.5,0,1,1,1,1,59.93966,10.82903,7,2.0,3.0,3.0,"[""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""BBQ grill: gas"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Keypad"", ""Trash compactor"", ""Paid dryer \u2013 In unit"", ""Safe"", ""Hot water kettle"", ""Bowling alley"", ""Cleaning products"", ""Coffee"", ""Private patio or balcony"", ""Drying rack for clothing"", ""Electric stove"", ""Dishwasher"", ""Dedicated workspace"", ""Baking sheet"", ""Children\u2019s books and toys"", ""Room-darkening shades"", ""Free street parking"", ""Wifi"", ""Outdoor playground"", ""Freezer"", ""Extra pillows and blankets"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Children\u2019s bikes"", ""Siemens oven"", ""Body soap"", ""Radiant heating"", ""Hangers"", ""Outdoor dining area"", ""Gym nearby"", ""Children\u2019s dinnerware"", ""Self check-in"", ""Dining table"", ""Essentials"", ""Washer"", ""Bluetooth sound system"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Long term stays allowed"", ""High chair"", ""Bed linens"", ""Free parking on premises"", ""Resort access"", ""Iron"", ""Dishes and silverware"", ""Private entrance"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Microwave""]",2100.0,3,28,3,3,28,28,3.0,28.0,1,0,0,0,80,1,1,0,2023-07-24,2023-07-24,4.0,4.0,4.0,5.0,5.0,4.0,4.0,0,1,1,0,0,0.09,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899990469585839368,516694061,2023-05-26,1.0,1.0,0,1,1,1,0,59.92005129999999,10.702505,4,2.5,2.0,2.0,"[""Air conditioning"", ""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Game console: Nintendo Switch and Xbox One"", ""Elevator"", ""Clothing storage: wardrobe"", ""Hair dryer"", ""City skyline view"", ""Smoke alarm"", ""Free dryer \u2013 In unit"", ""Stove"", ""Private outdoor kitchen"", ""Coffee maker: espresso machine, Nespresso"", ""Pets allowed"", ""Safe"", ""Hot water kettle"", ""Fire pit"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""BBQ grill"", ""Drying rack for clothing"", ""65 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, Netflix"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Room-darkening shades"", ""Gaggenau oven"", ""Freezer"", ""Extra pillows and blankets"", ""Fast wifi \u2013 105 Mbps"", ""Refrigerator"", ""Courtyard view"", ""Bathtub"", ""Radiant heating"", ""Backyard"", ""Hangers"", ""Outdoor dining area"", ""Sonos sound system"", ""Dining table"", ""Essentials"", ""Indoor fireplace: wood-burning"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Resort access"", ""Conditioner"", ""Iron"", ""Paid street parking off premises"", ""Dishes and silverware"", ""Lockbox"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Self check-in""]",7919.0,3,14,3,3,14,14,3.0,14.0,1,17,47,77,77,3,2,0,2023-06-08,2023-08-16,5.0,5.0,4.67,5.0,5.0,5.0,5.0,0,1,1,0,0,0.23,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900004123767733557,9462987,2013-10-16,0.86,0.92,0,1,1,0,0,59.903276937847046,10.849272944033146,5,1.0,2.0,0.0,"[""Kitchen"", ""Garden view"", ""Patio or balcony"", ""Hair dryer"", ""Children's playroom"", ""Smoke alarm"", ""TV"", ""Baby monitor"", ""Dedicated workspace"", ""Coffee maker"", ""Children\u2019s books and toys"", ""Wifi"", ""Outdoor playground"", ""Refrigerator"", ""Children\u2019s bikes"", ""Lake access"", ""Backyard"", ""Washer"", ""High chair"", ""Baby bath"", ""Free parking on premises"", ""Iron"", ""Dishes and silverware"", ""Changing table"", ""Fire extinguisher"", ""Board games""]",747.0,4,30,3,4,30,30,4.0,30.0,1,6,6,6,6,7,7,0,2023-07-15,2024-01-02,4.86,4.71,4.71,4.57,5.0,4.71,4.71,0,1,1,0,0,0.6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
900005880817404923,97642363,2016-10-02,0.0,0.5,0,1,1,1,0,59.93880775018753,10.754365377352917,2,1.0,1.0,0.0,"[""Kitchen"", ""Ping pong table"", ""Refrigerator"", ""Garden view"", ""Heating"", ""BBQ grill"", ""Iron"", ""Dishes and silverware"", ""Hair dryer"", ""Lockbox"", ""Backyard"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Self check-in"", ""Outdoor dining area"", ""Smoke alarm"", ""TV"", ""Outdoor playground""]",1134.0,2,1125,3,7,1125,1125,6.9,1125.0,1,17,17,17,17,8,8,0,2023-07-03,2024-04-30,5.0,4.88,4.75,5.0,5.0,4.88,5.0,0,1,1,0,0,0.66,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900065791828065007,19281734,2014-08-01,1.0,0.73,0,1,1,1,1,59.9397106240208,10.760738832404238,2,1.0,1.0,0.0,"[""Kitchen"", ""Refrigerator"", ""Host greets you"", ""Wifi"", ""Dedicated workspace"", ""Smoke alarm""]",779.0,2,365,2,2,365,365,2.0,365.0,1,12,13,13,13,10,6,0,2023-06-04,2024-05-04,4.9,4.9,4.7,5.0,5.0,4.7,5.0,0,1,1,0,0,0.77,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
900404002351097417,31219365,2015-04-14,0.5,0.0,0,1,5,1,1,59.95403132980301,10.819792879629048,7,2.0,4.0,5.0,"[""Washer"", ""Paid parking on premises"", ""Kitchen"", ""Pets allowed"", ""BBQ grill"", ""First aid kit"", ""Lake access"", ""Wifi"", ""Dedicated workspace"", ""Fire extinguisher"", ""Outdoor dining area"", ""Smoke alarm"", ""TV""]",1952.0,5,365,5,5,365,365,5.0,365.0,1,27,52,82,357,0,0,0,1900-01-01,1900-01-01,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,0,1,1,0,0,-1.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
900444639943265635,516782505,2023-05-27,1.0,0.5,0,1,1,1,0,59.88133711285401,10.778908593574473,2,1.0,1.0,1.0,"[""Kitchen"", ""Cooking basics"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Exterior security cameras on property"", ""Stainless steel oven"", ""Safe"", ""Hot water kettle"", ""Central heating"", ""Cleaning products"", ""Outlet covers"", ""Drying rack for clothing"", ""Electric stove"", ""Dishwasher"", ""Shampoo"", ""Baking sheet"", ""Free street parking"", ""Room-darkening shades"", ""Wifi"", ""Single level home"", ""Freezer"", ""Refrigerator"", ""Host greets you"", ""Body soap"", ""Luggage dropoff allowed"", ""Dining table"", ""Essentials"", ""Washer"", ""Long term stays allowed"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Conditioner"", ""Iron"", ""Dishes and silverware"", ""Lockbox"", ""Private entrance"", ""Shower gel"", ""Self check-in""]",790.0,2,1125,2,2,1125,1125,2.0,1125.0,1,29,59,89,89,1,1,0,2023-11-19,2023-11-19,5.0,5.0,5.0,4.0,4.0,5.0,5.0,0,1,1,0,0,0.13,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
900458271447285440,60819274,2016-02-28,1.0,0.67,0,1,1,1,1,59.9044892,10.7882838,5,1.0,2.0,0.0,"[""Paid parking on premises"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""Elevator"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Safe"", ""Hot water kettle"", ""Central heating"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""BBQ grill"", ""Drying rack for clothing"", ""Clothing storage: closet"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Baking sheet"", ""Wifi"", ""Sound system"", ""Single level home"", ""Freezer"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Body soap"", ""Hangers"", ""Outdoor dining area"", ""Oven"", ""Self check-in"", ""Dining table"", ""Essentials"", ""Washer"", ""Hot water"", ""Barbecue utensils"", ""Bed linens"", ""Iron"", ""Dishes and silverware"", ""Private backyard"", ""Lockbox"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Shower gel"", ""Microwave"", ""Induction stove""]",1714.0,3,365,3,3,365,365,3.0,365.0,1,16,42,72,72,3,3,0,2023-07-10,2024-04-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0,1,1,0,0,0.25,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900525805349551908,19844195,2014-08-11,0.5,0.44,0,2,2,1,0,59.91427609567939,10.79176606966236,4,2.0,3.0,2.0,"[""Children\u2019s books and toys for ages 0-2 years old and 2-5 years old"", ""Paid washer \u2013 In unit"", ""Kitchen"", ""Cooking basics"", ""Wine glasses"", ""First aid kit"", ""Standalone high chair - always at the listing"", ""Children's playroom"", ""Smoke alarm"", ""TV"", ""Baby bath - always at the listing"", ""Changing table - always at the listing"", ""Paid dryer \u2013 In unit"", ""Hot water kettle"", ""Central heating"", ""Private patio or balcony"", ""Electric stove"", ""Dishwasher"", ""Dedicated workspace"", ""Wifi"", ""Outdoor playground"", ""Coffee maker: drip coffee maker"", ""Refrigerator"", ""Host greets you"", ""Single oven"", ""Outdoor dining area"", ""Children\u2019s dinnerware"", ""Dining table"", ""Essentials"", ""Long term stays allowed"", ""Hot water"", ""Free parking on premises"", ""Dishes and silverware"", ""Outdoor furniture"", ""Blender"", ""Fire extinguisher"", ""Books and reading material"", ""Microwave""]",1991.0,3,20,3,3,20,20,3.0,20.0,1,26,44,74,349,2,2,0,2023-08-02,2023-08-17,5.0,5.0,5.0,4.5,5.0,5.0,5.0,0,1,1,0,0,0.18,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900592837485562538,88033198,2016-08-04,0.5,0.15,0,1,1,1,0,59.91982909999999,10.7833176,4,1.5,2.0,2.0,"[""Paid parking on premises"", ""Kitchen"", ""Garden view"", ""Hair dryer"", ""Smoke alarm"", ""TV"", ""Free dryer \u2013 In unit"", ""Hot water kettle"", ""Fire pit"", ""BBQ grill"", ""Coffee"", ""Cleaning products"", ""Private patio or balcony"", ""Dishwasher"", ""Shampoo"", ""Dedicated workspace"", ""Game console: PS4"", ""Children\u2019s books and toys"", ""Room-darkening shades"", ""Coffee maker"", ""Wifi"", ""Outdoor playground"", ""Refrigerator"", ""Smeg stainless steel oven"", ""Courtyard view"", ""Body soap"", ""Radiant heating"", ""Other induction stove"", ""Backyard"", ""Outdoor dining area"", ""Indoor fireplace"", ""Dining table"", ""Essentials"", ""EV charger"", ""Hot water"", ""Bed linens"", ""Dishes and silverware"", ""Lockbox"", ""Private entrance"", ""Free washer \u2013 In unit"", ""Outdoor furniture"", ""Fire extinguisher"", ""Shower gel"", ""Self check-in"", ""Board games""]",1250.0,3,14,3,3,14,14,3.0,14.0,1,19,36,66,66,3,3,0,2023-07-02,2024-03-30,4.67,4.67,4.67,4.67,4.67,4.67,4.67,0,1,1,0,0,0.25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
